id	output
[42161,"0xba5DdD1f9d7F570dc94a51479a000E3BCE967196"]	{"name": "Aave Token", "symbol": "AAVE", "decimals": 18}
[42161,"0x11cDb42B0EB46D95f990BeDD4695A6e3fA034978"]	{"name": "Curve DAO Token", "symbol": "CRV", "decimals": 18}
[42161,"0xc87B37a581ec3257B734886d9d3a581F5A9d056c"]	{"name": "Aethir Token", "symbol": "ATH", "decimals": 18}
[42161,"0x2BDC7B5BCb8ac8AA8C18CB6a42a9a5d250893E36"]	{"name": "VILLAIN", "symbol": "VILLAIN", "decimals": 18}
[42161,"0x4883C8f0529F37e40eBeA870F3C13cDfAD5d01f8"]	{"name": "VNX Euro", "symbol": "VEUR", "decimals": 18}
[42161,"0xB638f8EB4F242EB1883De8553998aA89624E9e81"]	{"name": "VNX", "symbol": "VNX", "decimals": 9}
[1,"0x4123a133ae3c521FD134D7b13A2dEC35b56c2463"]	{"name": "Qredo Token", "symbol": "QRDO", "decimals": 8}
[1,"0x5582a479f0c403E207D2578963CceF5D03BA636f"]	{"name": "Salad", "symbol": "SALD", "decimals": 18}
[1,"0x5027Fc44a7Ba114B8f494B1e4970900C6652FEDF"]	{"name": "Arcana Network", "symbol": "XAR", "decimals": 18}
[1,"0x69457A1C9Ec492419344DA01Daf0DF0e0369d5D0"]	{"name": "Fjord Foundry", "symbol": "FJO", "decimals": 18}
[1,"0x730BCBe5Cdc1a3061Dfe700774b7B8dd1d4173DB"]	{"name": "DaVinci", "symbol": "WTF", "decimals": 18}
[1,"0xf858184f5F04AB02E787Dceadb00b04Ab96EF54e"]	{"name": "KiwiDefi", "symbol": "KIWI", "decimals": 18}
[1,"0xA533f744B179F2431f5395978e391107DC76e103"]	{"name": "Early Primex Token", "symbol": "ePMX", "decimals": 18}
[1,"0xDCd2aa9C0756eA7F9D5020e41b07bE469c221ffc"]	{"name": "Evo Exchange", "symbol": "EvoX", "decimals": 18}
[1,"0x333A4823466879eeF910A04D473505da62142069"]	{"name": "Nation3", "symbol": "NATION", "decimals": 18}
[1,"0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48"]	{"name": "USD Coin", "symbol": "USDC", "decimals": 6}
[1,"0x6B175474E89094C44Da98b954EedeAC495271d0F"]	{"name": "Dai Stablecoin", "symbol": "DAI", "decimals": 18}
[1,"0x8d65a2eaBDE4B31cbD7E43F27E47559d1CCec86c"]	{"name": "Xeon Protocol", "symbol": "XEON", "decimals": 9}
[1,"0x9d7cc58284b98760aeFf19Cc71Df449d8f9478Ec"]	{"name": "Syncer", "symbol": "SYNCER", "decimals": 9}
[1,"0x160085Da9E1B6C8FD9cB6e16253055796599318a"]	{"name": "SoAI", "symbol": "SOAI", "decimals": 18}
[1,"0x4c04897259d015452E4F3fD55c58052E5401b673"]	{"name": "OCP", "symbol": "OCP", "decimals": 8}
[1,"0xD3927f5ac81bAc92B8DEE904bb0Bc27752B44C2e"]	{"name": "Krypt Capital", "symbol": "KRYPT", "decimals": 9}
[1,"0x40f947F69F820C21233638399FCf1E3e35E460E3"]	{"name": "Krypt Capital", "symbol": "KRYPT", "decimals": 9}
[1,"0x01A80C2bd59a96B1dE8B7ABC96539dA1Fd9a6caE"]	{"name": "OneConnect", "symbol": "CONNECT", "decimals": 18}
[1,"0x797D9944Ec788E69c4034cd881610A883f5e7376"]	{"name": "Gonzo", "symbol": "GONZO", "decimals": 18}
[1,"0x1E762e1FAc176bbB341656035daf5601b1C69Be5"]	{"name": "Welshare Health Token", "symbol": "WEL", "decimals": 18}
[1,"0x33ED5174f21c967ea1AEde2D3C973Eb4f9B3A854"]	{"name": "Sync327", "symbol": "SYNC", "decimals": 9}
[1,"0x9eF3da23C304d88F856F2928B0BE17D9F5d0752F"]	{"name": "Multipool", "symbol": "MUL", "decimals": 18}
[1,"0x1838362EF4467E6364692fB6c69D36b4D1DDA4Bb"]	{"name": "Nemesis", "symbol": "NEMESIS", "decimals": 9}
[1,"0xf477AC7719e2e659001455cDDA0cc8f3aD10b604"]	{"name": "CryptoAutos", "symbol": "AUTOS", "decimals": 18}
[1,"0xAe5BBDd09917Fa1E4ec65eD667a50BA5996dD2D6"]	{"name": "Jacob's biggest adventure", "symbol": "JACOB", "decimals": 18}
[1,"0x991c844F00150bAe952aA5837f5BD06e1416F7bF"]	{"name": "CULT", "symbol": "CULT", "decimals": 18}
[1,"0x9970F6E7Ec3c2403f8D7a0024B54b0d29DbA9629"]	{"name": "CULT", "symbol": "CULT", "decimals": 18}
[1,"0xfB07a169bC3066eC3314224Ec6AA2D37154B7674"]	{"name": "Kermit", "symbol": "KERMIT", "decimals": 18}
[1,"0x26793B6acA991115e351A61f076d3fb9AF102c27"]	{"name": "zkExchange", "symbol": "ZkEx", "decimals": 9}
[1,"0x55C08ca52497e2f1534B59E2917BF524D4765257"]	{"name": "UwU Lend", "symbol": "UwU", "decimals": 18}
[1,"0x2b1D36f5B61AdDAf7DA7ebbd11B35FD8cfb0DE31"]	{"name": "Interport Token", "symbol": "ITP", "decimals": 18}
[1,"0x853d955aCEf822Db058eb8505911ED77F175b99e"]	{"name": "Frax", "symbol": "FRAX", "decimals": 18}
[1,"0x0a476e3978274861a6BdB9AF48354818782B88B9"]	{"name": "Shinaga", "symbol": "SHINAGA", "decimals": 9}
[1,"0x45FdC38bCBEFe716460BAA90f3b809dbCdC77b8b"]	{"name": "Shinaga", "symbol": "SHINAGA", "decimals": 9}
[1,"0xde6AcEAF7F2dCEB3d425643C5F85351f2B38FcdE"]	{"name": "Metaverse HQ", "symbol": "HQ", "decimals": 18}
[8453,"0xD2237D9fE0c36721220e4bD88aa85b55ffDA0E84"]	{"name": "CoinMath", "symbol": "COIM", "decimals": 8}
[8453,"0x8d88e207c78D82264997bD5425647aEce51F9c16"]	{"name": "NiggaButt", "symbol": "NIGGAB", "decimals": 9}
[1,"0xa22322DD3f32E191B81c0970C51E8EDaB743be58"]	{"name": "GtokenTest25", "symbol": "GTT25", "decimals": 18}
[1,"0x3dF741a7a8c09342011A67BcB757cA148e142F83"]	{"name": "888CRYPTO", "symbol": "EiGHT", "decimals": 18}
[1,"0xDEe27DB8236dFFAf4F63830850EDC7693324bb97"]	{"name": "Endemic", "symbol": "END", "decimals": 18}
[1,"0xcb1592591996765Ec0eFc1f92599A19767ee5ffA"]	{"name": "BIO", "symbol": "BIO", "decimals": 18}
[1,"0x1A6C8eF6E82717130682935dcB1A765c87287281"]	{"name": "Endemic", "symbol": "END", "decimals": 18}
[1,"0xaf68256A72c94eF0B12AaD5bB168fFa9deC3C28d"]	{"name": "Glewme City Coin", "symbol": "GCC", "decimals": 18}
[1,"0x464361e01D7C633A9C37e85aab51833259E51f5E"]	{"name": "Ulalo Token", "symbol": "ULA", "decimals": 18}
[1,"0x3B5cc7D992F8ED1b4E1f9F660984adCd61fC1aCa"]	{"name": "ozUSD", "symbol": "ozUSD", "decimals": 18}
[1,"0xb0415D55f2C87b7f99285848bd341C367FeAc1ea"]	{"name": "R0AR TOKEN", "symbol": "1R0R", "decimals": 18}
[1,"0x27702a26126e0B3702af63Ee09aC4d1A084EF628"]	{"name": "aleph.im v2", "symbol": "ALEPH", "decimals": 18}
[137,"0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359"]	{"name": "USD Coin", "symbol": "USDC", "decimals": 6}
